property_type,society,sector,price,pricePerSqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,others,store room,pooja room,servant room,furnishing_type,luxury_score,area_per_bedroom
flat,pioneer park,sector 61,1.6,11594.0,2,2,2,21.0,Relatively New,1533.0,0,0,0,0,1,0,122,690.0
flat,trisara our homes 3,sector 33,0.4,6557.0,2,2,1,0.0,New Property,669.0,0,0,0,0,0,1,101,305.0
flat,ashiana anmol,sector 33,0.99,8216.0,2,2,2,6.0,Under Construction,1045.0,0,0,0,0,0,0,46,602.5
flat,paras dews,sector 106,2.1,8917.0,4,6,3+,6.0,Relatively New,2131.0,0,1,0,0,1,0,72,588.75
flat,umang monsoon breeze,sector 78,0.69,5391.0,2,2,2,11.0,Moderately Old,1422.0,0,0,0,0,0,0,70,640.0
flat,m3m soulitude,sector 89,1.0,9066.0,2,2,2,2.0,New Property,1226.0,1,0,0,0,0,0,46,551.5
flat,signature global park 4,sector 36,0.85,11333.0,3,2,3,1.0,New Property,833.0,0,0,0,0,0,0,39,250.0
flat,hcbs sports ville,sector 33,0.32,4301.0,2,2,1,3.0,Relatively New,744.000768,0,0,0,0,0,0,115,372.0
flat,raheja the vedaanta floors,sector 108,0.7,4522.0,2,2,3,1.0,Moderately Old,1720.0,0,0,0,0,0,1,0,774.0
flat,kamal residence,sector 33,0.4,7634.0,2,2,1,0.0,New Property,582.0,0,1,0,0,0,1,18,262.0
flat,m3m soulitude,sector 89,1.42,9979.0,3,3,2,3.0,New Property,1581.0,0,0,0,0,0,0,18,474.3333333333333
flat,rof ananda,sector 95,0.38,5901.0,2,2,2,5.0,Relatively New,716.0,1,0,0,0,0,0,78,322.0
flat,gls arawali homes,sector 33,0.26,4514.0,2,2,2,4.0,Relatively New,640.0,0,0,0,0,0,0,52,288.0
flat,avl 36 gurgaon,sector 36a,0.5,8333.0,1,1,1,5.0,Relatively New,600.0,0,0,0,0,0,0,0,600.0
flat,tata primanti,sector 72,6.5,15294.0,4,4,3+,0.0,Relatively New,3846.0,1,0,0,1,1,0,88,1062.5
flat,bestech altura,sector 79,1.9,9000.0,3,4,2,11.0,New Property,2389.0,0,0,0,0,1,0,46,703.6666666666666
flat,eldeco accolade,sector 33,0.85,6725.0,2,2,3,10.0,New Property,978.0,0,0,0,0,0,0,82,632.0
flat,adarsh nagar,sector 12,0.65,6190.0,3,3,1,1.0,New Property,1167.0,0,0,0,0,0,1,40,350.0
flat,g l s arawali homes,sector 33,0.26,4514.0,2,2,2,1.0,Moderately Old,521.0,0,0,0,0,0,0,0,288.0
flat,gls arawali homes,sector 33,0.35,6076.0,2,2,2,12.0,New Property,521.0,0,0,0,0,0,0,60,288.0
flat,ild greens,sector 37c,1.05,7500.0,3,3,3,4.0,New Property,1500.0,0,0,0,0,0,1,10,466.6666666666667
flat,piedmont taksila heights,sector 37c,0.9,5856.0,3,3,3,9.0,Moderately Old,1537.0,0,0,0,0,0,1,101,512.3333333333334
flat,dlf the arbour,sector 63,8.5,21519.0,4,4,0,27.0,New Property,3950.0,0,0,0,0,0,0,71,987.5
flat,suncity avenue 76,sector 76,0.75,10204.0,2,2,2,11.0,Under Construction,665.0,0,0,0,0,0,0,64,367.5
flat,ats marigold,sector 89,1.5,8571.0,3,3,3,2.0,New Property,1944.0,0,1,0,0,0,0,46,583.3333333333334
flat,godrej summit,sector 104,1.75,7530.0,4,5,3+,1.0,New Property,2582.0,0,0,0,0,1,0,84,581.0
flat,bestech altura,sector 79,1.9,8837.0,3,4,3,11.0,Under Construction,1946.0,0,0,0,0,0,0,111,716.6666666666666
flat,godrej nature plus serenity,sector 33,1.45,8677.0,3,2,3,3.0,Under Construction,1512.0,0,0,0,0,0,0,46,557.0
flat,conscient elevate,sector 59,4.02,17501.0,3,3,1,3.0,Under Construction,2550.0,0,0,0,0,0,0,53,765.6666666666666
flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2,2,3,2.0,Relatively New,1000.0,0,0,0,0,0,0,0,500.0
flat,emaar mgf the palm drive,sector 66,3.98,18091.0,3,4,3+,2.0,Moderately Old,2200.0,0,0,0,0,1,1,156,733.3333333333334
flat,signature global park,sector 33,0.55,7353.0,2,2,3,4.0,New Property,828.0,0,0,0,0,0,0,86,374.0
flat,godrej,sector 79,1.47,16261.0,2,2,3,9.0,New Property,93.0,1,0,0,0,0,0,107,452.0
flat,lotus homz,sector 111,0.7,10057.0,2,2,2,8.0,Relatively New,773.0,0,0,0,0,0,0,67,348.0
flat,smart world gems,sector 89,1.1,9973.0,2,2,2,3.0,New Property,1226.0,0,0,1,0,0,0,105,551.5
flat,krisumi waterfall residences,sector 36a,2.2,14875.0,2,2,2,23.0,New Property,1338.0,0,0,0,0,0,1,18,739.5
flat,rof ananda,sector 95,0.55,5500.0,3,2,2,14.0,New Property,866.0,1,0,0,0,0,2,33,333.3333333333333
flat,rof ananda,sector 95,0.55,8527.0,3,2,2,14.0,New Property,811.0,1,0,0,0,0,1,75,215.0
flat,smart world gems,sector 89,1.16,8152.0,3,3,2,3.0,Under Construction,1581.0,1,0,0,0,0,0,71,474.3333333333333
flat,pareena mi casa,sector 68,1.1,9016.0,2,2,3,13.0,New Property,1244.0,0,0,0,0,0,0,111,610.0
flat,godrej nature plus,sector 33,1.2,13363.0,2,2,0,11.0,Under Construction,85.0,0,0,0,0,0,0,65,449.0
flat,antriksh green,sector 45,2.25,7826.0,4,4,2,9.0,Old Property,3194.0,0,0,0,0,1,2,26,718.75
flat,whiteland the aspen,sector 76,3.35,17613.0,3,4,3+,5.0,Under Construction,2111.0,0,0,0,0,1,2,172,634.0
flat,bestech altura,sector 79,2.69,12500.0,3,4,3+,3.0,New Property,2152.0,0,0,0,0,1,0,46,717.3333333333334
flat,ansal height 86,sector 86,0.8,5882.0,2,2,0,1.0,Relatively New,1360.0,0,0,0,0,0,0,0,680.0
flat,ramsons kshitij,sector 95,0.35,5495.0,2,2,0,5.0,New Property,637.0,0,0,0,0,0,0,0,318.5
flat,vipul lavanya,sector 81,0.6,6667.0,2,2,1,0.0,Under Construction,814.0,0,0,0,0,0,0,0,450.0
flat,breez global heights,sector 33,0.46,6479.0,2,2,2,6.0,Relatively New,789.0,0,0,0,0,0,2,46,355.0
flat,conscient heritage max,sector 102,2.5,11633.0,3,4,3+,25.0,New Property,2149.0,1,0,0,0,1,1,52,716.3333333333334
flat,vipul lavanya,sector 81,0.6,6667.0,2,2,1,0.0,Relatively New,1000.0,0,0,0,0,0,0,46,450.0
flat,pareena mi casa,sector 68,1.0,8163.0,2,2,2,16.0,New Property,1361.0,0,0,0,0,1,0,79,612.5
flat,ashiana anmol,sector 33,0.93,7294.0,2,2,2,9.0,Under Construction,1000.0,0,1,0,0,0,0,49,637.5
flat,smart world orchard,sector 61,2.54,15497.0,3,3,3,2.0,Under Construction,1639.0,0,0,1,0,0,0,46,546.3333333333334
flat,ansal sushant residency,sector 57,1.5,6775.0,3,2,3+,1.0,Moderately Old,273.0,0,0,0,0,0,0,77,738.0
flat,shree vardhman flora,sector 90,0.7,5178.0,2,2,3,9.0,New Property,1224.0,1,0,0,0,0,0,102,676.0
flat,m3m heights,sector 65,2.78,15200.0,3,3,3,44.0,Relatively New,1829.0,0,0,0,0,0,0,70,609.6666666666666
flat,mvn athens,sector 33,0.25,5198.0,2,2,0,0.0,Relatively New,481.0,0,0,0,0,0,0,36,240.5
flat,sare crescent parc,sector 92,0.9,4259.0,4,5,3+,3.0,Relatively New,1805.0,0,0,0,0,1,0,0,528.25
flat,shree vardhman flora,sector 90,0.96,5120.0,3,4,3,3.0,New Property,1697.0,0,0,0,0,1,0,115,625.0
flat,ramprastha skyz,sector 37d,1.2,6000.0,3,2,1,9.0,Under Construction,1900.0,0,1,0,0,1,0,61,666.6666666666666
flat,m3m woodshire,sector 107,0.9,6589.0,2,2,3+,10.0,Relatively New,1236.0,0,1,0,0,0,5,65,683.0
flat,rof aalayas,sector 102,0.45,6000.0,1,1,2,6.0,Relatively New,750.0,0,0,0,0,0,0,0,750.0
flat,global hill view,sector 11,0.36,5150.0,2,2,0,15.0,Old Property,699.0,0,0,0,0,0,0,0,349.5
flat,gls arawali homes,sector 33,0.32,6723.0,2,1,0,0.0,Relatively New,476.0,0,0,0,0,0,0,0,238.0
flat,ild grand,sector 37c,1.2,6593.0,3,3,3,7.0,Under Construction,1647.0,0,0,0,0,0,0,39,606.6666666666666
flat,sidhartha ncr greens,sector 95,0.56,5657.0,2,2,3,13.0,New Property,896.0,0,0,0,0,0,0,24,495.0
flat,mapsko mount ville,sector 79,1.4,9396.0,3,3,3,2.0,New Property,1656.0,0,0,0,0,0,1,128,496.6666666666667
flat,cghs hewo apartments,sector 31,1.25,11574.0,2,2,2,2.0,Old Property,1200.0,0,0,0,0,0,0,22,540.0
flat,godrej nature plus,sector 33,1.5,10197.0,2,2,3+,2.0,Under Construction,1539.0,0,0,0,0,0,0,97,735.5
flat,m3m the marina,sector 68,2.22,14323.0,3,2,3,4.0,Relatively New,1403.0,0,0,0,0,0,0,42,516.6666666666666
flat,valley view estate,sector 58,1.5,8278.0,4,4,3+,9.0,Old Property,2013.0,1,1,0,0,1,1,144,453.0
flat,mapsko mount ville,sector 79,1.85,9640.0,3,4,3,21.0,New Property,1643.0,0,0,0,1,1,1,46,639.6666666666666
flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,4.0,Under Construction,1278.0,0,0,0,0,0,0,38,575.0
flat,gls arawali homes,sector 33,0.3,6237.0,2,2,2,4.0,Relatively New,524.0,0,0,0,0,0,2,130,240.5
flat,ganga apartment,sector 11,0.74,6041.0,3,3,2,0.0,Relatively New,1361.0,0,0,0,0,0,1,56,408.3333333333333
flat,espire south,sector 68,1.32,9047.0,2,2,2,9.0,New Property,1460.0,0,0,0,0,0,0,0,729.5
flat,adani brahma samsara vilasa,sector 63,3.0,16667.0,3,3,3,3.0,New Property,2000.0,0,0,0,0,0,0,39,600.0
flat,smart world gems,sector 89,1.2,8433.0,3,3,2,3.0,New Property,1423.0,1,1,0,0,0,0,36,474.3333333333333
flat,godrej nature plus serenity,sector 33,1.39,11583.0,3,2,3+,23.0,Under Construction,1333.0,0,0,0,0,0,0,115,400.0
flat,m3m skycity,sector 65,3.0,16411.0,3,3,3,17.0,Under Construction,1828.0,0,0,0,0,0,0,121,609.3333333333334
flat,nbcc heights,sector 89,1.5,7059.0,3,3,3,8.0,Relatively New,1923.0,1,0,0,0,1,0,119,708.3333333333334
flat,the castle society,sector 56,2.0,8696.0,4,4,2,4.0,Under Construction,2081.0,0,0,0,0,0,0,0,575.0
flat,essel towers,sector 14,2.75,12500.0,4,5,3+,8.0,Old Property,2200.0,1,0,0,0,1,2,131,550.0
flat,lotus homz,sector 111,0.36,8889.0,1,1,1,10.0,Relatively New,450.0,0,0,0,0,0,0,42,405.0
flat,shreeram apartment ii,sector 4,0.21,4667.0,1,1,1,2.0,Relatively New,500.0,0,0,0,0,0,0,10,450.0
flat,zara aavaas,sector 104,0.26,7808.0,1,1,2,0.0,Relatively New,301.0,0,0,0,0,0,0,105,333.0
flat,m3m woodshire,sector 107,1.8,7624.0,3,4,3+,2.0,Relatively New,1837.0,0,0,0,0,1,0,150,787.0
flat,krisumi waterfall residences,sector 36a,4.1,15501.0,3,4,3,30.0,New Property,2820.0,1,0,0,0,0,2,46,881.6666666666666
flat,godrej,sector 79,1.3,8270.0,2,2,3,3.0,New Property,1423.0,1,0,0,0,0,0,46,786.0
flat,the roselia 2,sector 95,0.45,6475.0,2,2,2,19.0,New Property,695.0,0,0,0,0,0,0,0,347.5
flat,signature global solera,sector 107,0.6,8000.0,3,2,2,8.0,Relatively New,750.0,0,0,0,0,0,0,62,250.0
flat,signature global solera,sector 107,0.4,6645.0,2,2,1,7.0,Relatively New,577.0,0,0,0,0,0,1,62,301.0
flat,ambience creacions,sector 22,1.99,14420.0,2,2,2,9.0,New Property,1285.0,1,0,0,1,1,0,22,690.0
flat,ambience creacions,sector 22,1.99,15547.0,2,2,2,9.0,New Property,1285.0,0,0,0,0,0,0,46,640.0
flat,ashiana mulberry,sector 33,0.74,6016.0,2,2,3+,12.0,Relatively New,1367.0,0,0,0,0,0,0,83,615.0
flat,m3m soulitude,sector 89,1.28,8828.0,3,3,2,4.0,Under Construction,1611.0,1,0,0,0,0,0,145,483.3333333333333
flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,4.0,New Property,1278.0,1,1,0,0,0,0,30,575.0
flat,ace palm floors,sector 89,0.97,7861.0,2,2,2,1.0,New Property,1371.0,1,0,0,0,0,1,28,617.0
flat,umang winter hills,sector 77,0.86,6408.0,2,2,2,16.0,New Property,1214.0,0,0,0,0,0,5,86,671.0
flat,aipl zen residences,sector 70a,1.25,9905.0,2,2,2,19.0,New Property,1402.0,0,0,0,0,0,0,40,631.0
flat,birla navya,sector 63a,3.23,26872.0,3,3,3,4.0,New Property,1202.0,0,0,0,0,1,0,63,400.6666666666667
flat,signature global solera,sector 107,0.25,7862.0,1,1,0,0.0,Relatively New,318.0,0,0,0,0,0,0,62,318.0
flat,capital residences 360,sector 70a,1.1,7586.0,2,2,3+,8.0,New Property,1312.0,0,0,0,0,0,0,71,725.0
flat,signature global synera,sector 81,0.48,8451.0,2,2,1,7.0,Relatively New,613.0,0,0,0,0,0,1,74,284.0
flat,m3m skycity,sector 65,1.8,13699.0,2,2,3,13.0,New Property,1456.0,0,0,0,0,0,0,88,657.0
flat,dlf the arbour,sector 63,7.9,20000.0,4,4,3+,34.0,Under Construction,3950.0,0,0,0,0,0,0,71,987.5
flat,ild greens,sector 37c,0.95,9223.0,2,2,3+,11.0,Relatively New,1179.0,0,0,1,1,0,1,134,515.0
flat,rof ananda,sector 95,0.36,5660.0,2,2,2,10.0,New Property,717.0,1,0,0,0,0,0,80,318.0
flat,breez global heights,sector 36,0.24,5825.0,1,1,1,8.0,New Property,458.0,0,0,0,0,0,1,66,412.0
flat,global height,sector 33,0.45,6338.0,2,2,2,6.0,Relatively New,789.0,0,0,0,0,0,2,46,355.0
flat,signature global the millennia,sector 37d,0.65,10906.0,2,2,3,0.0,New Property,625.0,0,0,0,0,0,0,38,298.0
flat,m3m heights,sector 65,2.01,13499.0,2,2,3,8.0,New Property,1482.0,1,0,0,0,0,0,42,744.5
flat,smart world gems,sector 89,1.0,9033.0,2,2,2,1.0,Under Construction,1230.0,1,0,0,0,0,0,63,553.5
flat,tulip monsella,sector 53,6.02,20816.0,3,3,3,29.0,Under Construction,2892.0,0,0,0,0,0,0,73,964.0
flat,smart world gems,sector 89,0.9,8145.0,2,2,2,1.0,New Property,1105.0,0,0,0,0,0,0,63,552.5
flat,whiteland  the aspen,sector 76,3.5,11917.0,3,4,3,8.0,Under Construction,2937.0,0,0,0,0,0,0,0,979.0
flat,godrej air,sector 85,1.3,14541.0,2,2,3,30.0,Under Construction,1130.0,0,0,0,0,0,0,119,447.0
flat,pyramid urban homes 2,sector 86,0.5,9690.0,2,2,2,6.0,Old Property,573.0,0,0,0,0,0,0,19,258.0
flat,breez global hill view,sector 33,0.35,5319.0,2,2,2,18.0,New Property,658.0,0,0,0,0,0,0,27,329.0
flat,hcbs sports ville,sector 33,0.25,4167.0,1,1,1,12.0,Relatively New,600.0,0,0,0,0,0,0,49,600.0
flat,eden landmark,sector 8,0.5,3846.0,2,2,0,7.0,Under Construction,1300.0,0,0,0,0,0,0,0,650.0
flat,pivotal devaan,sector 84,0.27,7965.0,1,1,1,13.0,Relatively New,387.0,0,0,0,0,0,2,53,339.0
flat,cghs vidya enclave,sector 56,1.7,10968.0,3,2,3,6.0,Old Property,1585.0,0,0,1,0,0,0,106,516.6666666666666
flat,smart world gems,sector 89,1.16,10498.0,3,2,3,1.0,New Property,998.0,1,0,0,0,0,0,46,368.3333333333333
flat,m3m woodshire,sector 107,1.01,7394.0,2,2,3+,11.0,New Property,1200.0,0,1,0,0,0,0,84,683.0
flat,signature global solera 2,sector 107,0.5,8929.0,2,2,2,13.0,New Property,622.0,0,0,0,0,0,1,12,280.0
flat,signature global park 4,sector 36,0.82,7586.0,3,2,3,2.0,New Property,1201.0,0,0,0,0,0,0,31,360.3333333333333
flat,orris carnation residency,sector 85,1.1,6687.0,3,4,3,6.0,Moderately Old,1467.0,0,0,0,0,1,2,84,548.3333333333334
flat,irwo westend towers,sector 47,0.65,12059.0,1,1,2,3.0,Old Property,599.0,0,0,0,0,0,0,68,539.0
flat,smart world orchard,sector 61,1.58,13739.0,2,2,2,3.0,New Property,1278.0,1,0,0,0,0,0,18,575.0
flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,2,2,1,2.0,Old Property,734.0,0,1,0,0,0,1,52,330.5
flat,"godrej 101, sector 79",sector 79,1.25,9038.0,2,2,3,1.0,Relatively New,1383.0,0,0,0,0,0,0,0,691.5
flat,signature global park 4,sector 36,0.72,6660.0,3,2,3,3.0,Under Construction,978.0,0,0,0,0,0,0,0,360.3333333333333
flat,satya element one,sector 49,0.87,19333.0,1,1,1,2.0,Relatively New,500.0,0,0,0,0,0,1,36,450.0
flat,godrej aria,sector 79,1.7,7427.0,3,4,3+,6.0,New Property,1659.0,0,0,0,0,1,0,95,763.0
flat,tulip ivory,sector 70,2.35,9792.0,4,4,3+,10.0,Moderately Old,2667.0,0,0,0,0,1,1,73,600.0
flat,breez global heights 88a,sector 88a,0.5,8375.0,3,2,2,2.0,Under Construction,663.0,0,0,0,0,0,0,30,199.0
flat,godrej,sector 79,1.41,8998.0,2,2,3,3.0,New Property,1747.0,1,0,0,0,0,0,120,783.5
flat,signature global city 92,sector 92,0.99,6622.0,3,2,3,1.0,New Property,1661.0,0,1,0,0,0,1,36,498.3333333333333
flat,tulip violet,sector 69,3.25,10106.0,4,5,3+,14.0,Relatively New,2910.0,0,1,0,1,0,0,22,804.0
flat,birla navya,sector 63a,3.5,25926.0,3,3,3,1.0,Under Construction,1350.0,0,0,0,0,0,0,59,450.0
flat,parsvnath green ville,sector 48,2.5,12821.0,4,5,3,1.0,Moderately Old,2167.0,0,1,0,0,0,3,46,487.5
flat,pyramid pride,sector 76,0.5,6579.0,2,2,1,8.0,Under Construction,844.0,0,0,0,0,0,0,101,380.0
flat,suposhaa smartworld orchard,sector 61,2.25,14526.0,3,3,2,3.0,Under Construction,1721.0,0,0,0,0,0,0,0,516.3333333333334
flat,mittal surya vihar,sector 21,1.4,5833.0,5,4,2,2.0,Moderately Old,2172.0,0,0,0,0,0,0,0,480.0
flat,orris carnation residency,sector 85,0.9,6429.0,3,3,2,12.0,Relatively New,1402.0,0,0,0,0,0,1,134,466.6666666666667
flat,trisara our homes 3,sector 33,0.36,5980.0,2,2,1,1.0,New Property,522.0,0,0,0,0,0,0,58,301.0
flat,kendriya vihar,sector 56,0.65,8609.0,1,1,1,0.0,Moderately Old,839.0,0,0,0,0,0,0,155,755.0
flat,godrej aria,sector 79,1.3,8844.0,2,2,2,7.0,Relatively New,1330.0,1,0,0,0,0,1,132,735.0
flat,ansal heights 86,sector 86,0.67,5099.0,2,2,1,10.0,Relatively New,1231.0,0,0,0,0,0,0,122,657.0
flat,breez global heights,sector 33,0.25,7003.0,1,1,1,1.0,Relatively New,386.0,0,0,0,0,0,0,66,357.0
flat,kendriya vihar,sector 56,0.58,9587.0,1,1,1,1.0,Old Property,672.0,0,0,0,0,0,1,69,605.0
flat,om apartment dayanand colony,sector 5,0.26,4370.0,1,1,1,3.0,Relatively New,648.0,0,0,0,0,0,0,10,595.0
flat,pyramid urban homes 2,sector 86,0.6,8000.0,3,2,2,2.0,New Property,833.0,0,0,0,0,0,0,16,250.0
flat,pyramid urban homes 2,sector 86,0.5,8319.0,2,2,1,2.0,Relatively New,668.0,0,0,0,0,0,0,34,300.5
flat,godrej nature plus,sector 33,1.35,8232.0,3,2,3+,7.0,Under Construction,1484.0,0,0,0,1,0,0,46,546.6666666666666
flat,unitech south park,sector 70,1.13,7001.0,3,3,2,1.0,Under Construction,1457.0,0,0,0,0,0,0,63,538.0
flat,raheja atharva,sector 109,1.6,5319.0,4,1,0,0.0,New Property,3008.0,0,0,0,0,0,0,0,752.0
flat,greenopolis,sector 89,0.65,5196.0,2,2,2,15.0,Under Construction,1390.0,0,0,0,0,0,0,38,625.5
flat,breez global hill view,sector 33,0.32,5776.0,2,2,2,19.0,Relatively New,616.0,0,0,0,0,0,1,33,277.0
flat,satya the hermitage,sector 103,0.8,5517.0,2,2,0,10.0,Relatively New,1450.0,0,0,0,0,0,0,65,725.0
flat,sahara grace,sector 28,5.5,14612.0,4,5,3+,5.0,Moderately Old,3406.0,0,1,0,0,1,5,12,941.0
flat,imperia the esfera,sector 37c,0.95,5702.0,2,2,0,17.0,Under Construction,1578.0,0,0,0,0,1,0,66,833.0
flat,alpha corp gurgaonone,sector 84,1.2,9449.0,2,2,1,6.0,Relatively New,1149.0,0,0,0,0,0,0,18,635.0
flat,smart world orchard,sector 61,1.55,13478.0,2,2,1,3.0,Under Construction,1041.0,1,0,0,0,0,0,70,575.0
flat,hcbs sports ville,sector 33,0.3,4011.0,2,2,2,3.0,Relatively New,743.0,0,0,0,0,0,0,0,374.0
flat,whiteland blissville,sector 76,1.92,11497.0,3,3,2,2.0,Under Construction,1672.0,0,0,0,0,0,0,63,556.6666666666666
flat,mrg skyline,sector 106,1.82,13392.0,3,2,2,4.0,Relatively New,1359.0,0,0,0,0,0,0,0,453.0
flat,adani aangan arcade,sector 89,0.5,7764.0,2,2,1,4.0,Relatively New,672.0,0,0,0,0,0,2,71,322.0
flat,adani aangan galleria,sector 89,0.25,5000.0,1,1,1,6.0,New Property,430.0,0,0,0,0,0,0,80,500.0
flat,sare green parc 2,sector 92,1.07,5245.0,4,3,3,10.0,Under Construction,2040.0,1,0,0,0,1,0,100,510.0
flat,shree vardhman flora,sector 90,0.8,5926.0,2,3,2,0.0,Relatively New,1350.0,0,0,0,0,0,0,73,675.0
flat,spectrum centre,sector 82a,0.62,9538.0,1,1,0,6.0,Relatively New,650.0,0,0,0,0,0,0,0,650.0
flat,godrej nature plus,sector 33,1.25,9025.0,2,2,3,17.0,Relatively New,1385.0,0,0,0,0,0,0,65,692.5
flat,smart world gems,sector 89,0.88,7978.0,2,2,0,2.0,New Property,1103.0,0,0,0,0,0,0,63,551.5
flat,vatika india next,sector 82,0.8,6426.0,2,2,3,9.0,Relatively New,1383.0,0,0,0,0,0,0,0,622.5
flat,godrej nature plus,sector 33,1.1,7971.0,2,2,2,14.0,Relatively New,1533.0,0,0,0,0,0,0,65,690.0
flat,sare green parc,sector 92,0.85,6741.0,3,2,2,14.0,Relatively New,1261.0,0,0,0,0,0,0,0,420.3333333333333
flat,godrej oasis,sector 88a,1.45,8082.0,3,3,3,12.0,Relatively New,1993.0,0,0,0,0,0,1,46,598.0
flat,smart world gems,sector 89,1.25,8784.0,3,3,3,2.0,Under Construction,1288.0,0,0,0,1,0,0,16,474.3333333333333
flat,ss residency,sector 6,0.48,5333.0,3,2,2,2.0,Moderately Old,111.0,0,0,0,0,0,0,48,300.0
flat,ireo the corridors,sector 67a,2.0,11429.0,3,3,3,12.0,New Property,1584.0,1,0,0,0,0,0,56,583.3333333333334
flat,imperia elvedor,sector 37c,0.55,8221.0,1,1,0,5.0,Relatively New,669.0,0,0,0,0,0,0,0,669.0
flat,hcbs sports ville,sector 33,0.32,5517.0,2,2,1,7.0,New Property,644.0,0,0,0,0,0,0,41,290.0
flat,ansal heights 86,sector 86,0.82,6029.0,2,2,1,12.0,New Property,1300.0,0,0,0,0,0,0,46,680.0
flat,zara aavaas,sector 104,0.4,7030.0,2,2,1,14.0,Relatively New,515.0,0,0,0,0,0,0,52,284.5
flat,godrej nature plus,sector 33,1.15,11558.0,2,2,2,15.0,Under Construction,103.0,0,0,0,0,0,0,52,497.5
flat,antriksh heights,sector 84,0.94,6999.0,3,2,3+,10.0,New Property,1222.0,1,0,0,0,0,1,105,447.6666666666667
flat,sare green parc,sector 92,0.75,4820.0,3,2,2,16.0,Relatively New,1556.0,0,0,0,0,0,0,0,518.6666666666666
flat,ss the leaf,sector 85,1.3,7927.0,2,2,2,17.0,New Property,1484.0,0,0,0,0,0,0,101,820.0
flat,ss almeria,sector 84,1.5,7500.0,3,3,3,2.0,New Property,1849.0,0,0,0,0,1,0,114,666.6666666666666
flat,sare petioles,sector 92,1.25,6098.0,3,3,3,18.0,Under Construction,2278.0,0,0,0,0,1,0,42,683.3333333333334
flat,signature global park,sector 33,0.65,7908.0,2,1,2,3.0,New Property,913.0,0,0,0,0,0,0,114,411.0
flat,maxworth city residences,sector 10a,0.9,7081.0,2,2,3,9.0,New Property,1086.0,0,1,0,0,0,0,57,635.5
flat,vatika xpressions,sector 88b,0.92,6815.0,2,2,3,3.0,New Property,1350.0,0,0,0,0,0,0,28,675.0
flat,sare petioles,sector 92,1.3,6373.0,4,4,0,7.0,Relatively New,2040.0,0,0,0,0,0,0,0,510.0
flat,dhoot time residency,sector 63,3.0,18270.0,3,3,3+,14.0,Relatively New,1642.0,0,0,0,0,1,1,0,547.3333333333334
flat,signature global park,sector 33,0.68,8252.0,2,2,2,3.0,New Property,916.0,0,0,0,0,0,0,115,412.0
flat,m3m soulitude,sector 89,1.33,16986.0,3,3,3,4.0,Under Construction,1423.0,1,0,0,0,0,0,143,261.0
flat,m3m woodshire,sector 107,0.8,5857.0,2,2,3+,14.0,New Property,1236.0,0,0,0,0,0,0,78,683.0
flat,tulip petals,sector 89,1.55,10000.0,3,2,3,6.0,Moderately Old,1403.0,0,0,1,0,0,1,121,516.6666666666666
flat,conscient habitat,sector 99a,0.35,6422.0,2,2,1,3.0,Relatively New,606.0,0,0,0,0,0,0,57,272.5
flat,sare crescent parc,sector 92,0.49,4910.0,2,2,2,2.0,Relatively New,1109.0,0,0,0,0,0,0,109,499.0
flat,ats tourmaline,sector 109,2.3,8897.0,3,4,3+,10.0,New Property,2339.0,0,1,0,0,1,0,82,861.6666666666666
flat,ireo the corridors,sector 67a,1.5,11111.0,2,2,2,10.0,Relatively New,1500.0,0,0,1,0,0,1,56,675.0
flat,godrej nature plus,sector 33,1.25,9025.0,2,2,3+,15.0,Under Construction,1539.0,0,0,0,0,0,0,42,692.5
flat,umang winter hills,sector 77,1.0,7502.0,2,2,2,3.0,New Property,1489.0,0,0,0,0,0,0,87,666.5
flat,vatika seven elements,sector 89,1.6,8163.0,3,3,3,5.0,New Property,1774.0,0,0,0,0,0,0,69,653.3333333333334
flat,siddhartha apartment,sector 95,1.1,4327.0,4,3,3,9.0,Relatively New,2824.0,0,1,0,0,1,0,24,635.5
flat,dlf garden city floors,sector 92,1.7,8586.0,3,4,2,1.0,Under Construction,1475.0,0,0,0,0,0,0,70,660.0
flat,corona gracieux,sector 76,1.46,5499.0,4,6,3+,8.0,New Property,2398.0,0,0,0,0,1,0,74,663.75
flat,signature global city 63a,sector 63a,1.65,15264.0,2,2,2,1.0,Under Construction,978.0,0,0,0,0,0,0,0,540.5
flat,godrej oasis,sector 88a,2.65,16751.0,3,3,3+,10.0,New Property,1582.0,0,0,0,0,0,1,124,527.3333333333334
flat,signature global grand iva,sector 103,0.3,8287.0,1,2,2,5.0,New Property,402.0,0,0,0,0,0,0,37,362.0
flat,zara aavaas,sector 104,0.65,8519.0,3,2,2,7.0,New Property,848.0,0,0,0,0,0,0,82,254.33333333333331
flat,smart world orchard,sector 61,2.57,15767.0,3,3,2,3.0,Under Construction,1630.0,1,0,0,0,0,1,6,543.3333333333334
flat,signature global city 92,sector 92,0.78,7723.0,2,2,3,2.0,Under Construction,846.0,0,1,0,0,0,0,39,505.0
flat,ramsons kshitij,sector 95,0.33,3910.0,2,2,1,14.0,New Property,694.0,0,1,0,0,0,1,78,422.0
